百视TV高清源,#genre#
东方财经 HD,http://office.gofaraway.top:888/udp/238.125.4.54:5140
中华特产,http://office.gofaraway.top:888/udp/238.125.4.71:5140#http://office.gofaraway.top:888/udp/238.125.2.178:5140
环球旅游,http://office.gofaraway.top:888/udp/238.125.4.73:5140#http://office.gofaraway.top:888/udp/238.125.2.176:5140#http://summer-xa.icopylock.com:8888/udp/239.110.205.74:8004
生态环境,http://office.gofaraway.top:888/udp/238.125.4.74:5140#http://office.gofaraway.top:888/udp/238.125.2.175:5140#http://summer-xa.icopylock.com:8888/udp/239.110.205.73:8000
天下收藏,http://office.gofaraway.top:888/udp/238.125.4.75:5140#http://office.gofaraway.top:888/udp/238.125.2.174:5140
百姓健康,http://office.gofaraway.top:888/udp/238.125.4.76:5140
四海钓鱼,http://office.gofaraway.top:888/udp/238.125.4.77:5140#http://office.gofaraway.top:888/udp/238.125.2.172:5140
证券服务,http://office.gofaraway.top:888/udp/238.125.4.79:5140#http://office.gofaraway.top:888/udp/238.125.2.170:5140
车迷频道,http://office.gofaraway.top:888/udp/238.125.4.80:5140#http://office.gofaraway.top:888/udp/238.125.2.169:5140
2.5M-纪实频道,http://office.gofaraway.top:888/udp/238.125.0.157:5140#http://office.gofaraway.top:888/udp/238.125.4.157:5140
优漫卡通,http://office.gofaraway.top:888/udp/238.125.0.159:5140#http://office.gofaraway.top:888/udp/238.125.4.159:5140#http://summer-xa.icopylock.com:8888/udp/239.110.205.17:9814#http://summer-xa.icopylock.com:8888/udp/239.112.205.185:5140
第一财经,http://office.gofaraway.top:888/udp/238.125.0.165:5140
2.5M-娱乐频道,http://office.gofaraway.top:888/udp/238.125.0.183:5140#http://office.gofaraway.top:888/udp/238.125.4.183:5140
轮播,http://office.gofaraway.top:888/udp/238.125.0.228:5140#http://office.gofaraway.top:888/udp/238.125.4.228:5140
魅力足球HD,http://office.gofaraway.top:888/udp/238.125.2.142:5140#http://office.gofaraway.top:888/udp/238.125.5.124:5140
东方购物3越剧HD,http://office.gofaraway.top:888/udp/238.125.2.146:5140#http://office.gofaraway.top:888/udp/238.125.5.123:5140
东方财经HD,http://office.gofaraway.top:888/udp/238.125.2.147:5140
家庭理财,http://office.gofaraway.top:888/udp/238.125.2.195:5140
精彩影视HD,http://office.gofaraway.top:888/udp/238.125.2.196:5140
求索记录 HD,http://office.gofaraway.top:888/udp/238.125.2.198:5140#http://office.gofaraway.top:888/udp/238.125.5.108:5140
足球频道 HD,http://office.gofaraway.top:888/udp/238.125.2.199:5140
8MHD-法治天地-4-2,http://office.gofaraway.top:888/udp/238.125.2.201:5140#http://office.gofaraway.top:888/udp/238.125.5.116:5140
金色频道HD,http://office.gofaraway.top:888/udp/238.125.2.202:5140#http://office.gofaraway.top:888/udp/238.125.5.115:5140
米东-1,http://office.gofaraway.top:888/udp/238.125.2.207:5140
快乐垂钓 HD,http://office.gofaraway.top:888/udp/238.125.2.236:5140#http://office.gofaraway.top:888/udp/238.125.5.103:5140
冬奥纪实 HD,http://office.gofaraway.top:888/udp/238.125.3.121:5140
金鹰纪实 HD,http://office.gofaraway.top:888/udp/238.125.3.122:5140
梨园频道 HD,http://office.gofaraway.top:888/udp/238.125.4.103:5140
武术世界 HD,http://office.gofaraway.top:888/udp/238.125.4.104:5140
文物宝库 HD,http://office.gofaraway.top:888/udp/238.125.4.106:5140
吐鲁番远教 HD,http://office.gofaraway.top:888/udp/238.125.4.190:5140
茶频道 HD,http://office.gofaraway.top:888/udp/238.125.5.101:5140
安徽人物频道 HD,http://office.gofaraway.top:888/udp/238.125.5.109:5140
精彩影视 HD,http://office.gofaraway.top:888/udp/238.125.5.110:5140
陶瓷,http://gzly.hkychina.com:6001/udp/239.252.219.125:5140
中国教育1,http://gzly.hkychina.com:6001/udp/239.252.220.198:5140
欢笑剧场,http://gzly.hkychina.com:6001/udp/239.252.219.224:5140#http://www.pr666.site:4040/udp/239.255.29.19:8231#http://summer-xa.icopylock.com:8888/udp/239.109.205.51:8344#http://summer-xa.icopylock.com:8888/udp/239.112.205.236:5140
热门剧场,http://gzly.hkychina.com:6001/udp/239.252.220.124:5140#http://www.pr666.site:4040/udp/239.255.30.100:8231
中国教育4频道,http://gzly.hkychina.com:6001/udp/239.252.219.169:5140
谍战剧场,http://gzly.hkychina.com:6001/udp/239.252.220.125:5140#http://www.pr666.site:4040/udp/239.255.30.166:8231
家有购物,http://gzly.hkychina.com:6001/udp/239.252.219.68:5140#http://summer-xa.icopylock.com:8888/udp/239.110.205.31:9788
星光影院,http://gzly.hkychina.com:6001/udp/239.252.220.127:5140#http://www.pr666.site:4040/udp/239.255.30.194:8231
全球大片,http://gzly.hkychina.com:6001/udp/239.252.220.128:5140#http://www.pr666.site:4040/udp/239.255.30.196:8231
华语影院,http://gzly.hkychina.com:6001/udp/239.252.220.126:5140#http://www.pr666.site:4040/udp/239.255.30.193:8231
健康养生,http://gzly.hkychina.com:6001/udp/239.252.220.129:5140#http://www.pr666.site:4040/udp/239.255.30.197:8231
文物宝库,http://gzly.hkychina.com:6001/udp/239.252.220.158:5140
茶,http://gzly.hkychina.com:6001/udp/239.252.220.160:5140
百变课堂,http://gzly.hkychina.com:6001/udp/239.252.220.123:5140#http://www.pr666.site:4040/udp/239.255.30.160:8231
老故事,http://gzly.hkychina.com:6001/udp/239.252.220.172:5140
中学生,http://gzly.hkychina.com:6001/udp/239.252.220.174:5140
靓妆,http://gzly.hkychina.com:6001/udp/239.252.220.178:5140
梨园,http://gzly.hkychina.com:6001/udp/239.252.220.179:5140
武术世界,http://gzly.hkychina.com:6001/udp/239.252.220.180:5140
汽摩,http://gzly.hkychina.com:6001/udp/239.252.220.181:5140
中甲直播,http://gzly.hkychina.com:6001/udp/239.252.219.177:5140
珠峰直播,http://gzly.hkychina.com:6001/udp/239.252.219.182:5140
芒果跨年,http://gzly.hkychina.com:6001/udp/239.252.219.188:5140
芒果跨年云监工,http://gzly.hkychina.com:6001/udp/239.252.219.187:5140
新年音乐会,http://gzly.hkychina.com:6001/udp/239.252.219.189:514
凤凰中文,http://www.pr666.site:4040/udp/239.255.30.50:8231
凤凰资讯,http://www.pr666.site:4040/udp/239.255.30.70:8231
凤凰香港,http://www.pr666.site:4040/udp/239.255.30.123:8231
矿区生活,http://www.pr666.site:4040/udp/239.255.30.58:8231
爱体育,http://www.pr666.site:4040/udp/239.255.30.186:8231#http://www.pr666.site:4040/udp/239.255.30.115:8231
爱电影,http://www.pr666.site:4040/udp/239.255.30.187:8231
爱综艺,http://www.pr666.site:4040/udp/239.255.30.185:8231
爱大剧,http://www.pr666.site:4040/udp/239.255.30.188:8231
中国教育-1,http://www.pr666.site:4040/udp/239.255.30.45:8231#http://www.pr666.site:4040/udp/239.255.30.90:8231
中国教育-2,http://www.pr666.site:4040/udp/239.255.30.46:8231
热门综艺,http://www.pr666.site:4040/udp/239.255.30.116:8231
戏曲精选,http://www.pr666.site:4040/udp/239.255.30.118:8231
电竞天堂,http://www.pr666.site:4040/udp/239.255.30.128:8231
魅力足球,http://www.pr666.site:4040/udp/239.255.30.147:8231
青春动漫,http://www.pr666.site:4040/udp/239.255.30.150:8231
看天下精选,http://www.pr666.site:4040/udp/239.255.30.217:8231
乐游,http://www.pr666.site:4040/udp/239.255.29.17:8231#http://www.pr666.site:4040/udp/239.255.30.55:8231#http://summer-xa.icopylock.com:8888/udp/239.109.205.56:8384
足球频道,http://www.pr666.site:4040/udp/239.255.29.25:8231
中国交通频道,http://www.pr666.site:4040/udp/239.255.29.29:8231
羽毛球精品赛事,http://www.pr666.site:4040/udp/239.255.29.31:8231
东方购物,http://www.pr666.site:4040/udp/239.255.29.42:8231
家政频道,http://www.pr666.site:4040/udp/239.255.29.6:8231
地理频道,http://www.pr666.site:4040/udp/239.255.30.53:8231
空中课堂,http://www.pr666.site:4040/udp/239.255.30.47:8231
股评汇,http://www.pr666.site:4040/udp/239.255.30.75:8231
港剧风云,http://www.pr666.site:4040/udp/239.255.30.77:8231
纪实频道,http://www.pr666.site:4040/udp/239.255.30.129:8231
凤凰中文[768*576],http://summer-xa.icopylock.com:8888/udp/239.111.205.78:5140
凤凰资讯[768*576],http://summer-xa.icopylock.com:8888/udp/239.111.205.82:5140
金色学堂,http://summer-xa.icopylock.com:8888/udp/239.109.205.65:8456
聚鲨环球,http://summer-xa.icopylock.com:8888/udp/239.110.205.34:9800#http://summer-xa.icopylock.com:8888/udp/239.112.205.158:5140
生活时尚,http://opdf.top:8088/udp/239.81.0.75:4056#http://gzly.hkychina.com:6001/udp/239.252.219.54:5140#http://www.pr666.site:4040/udp/239.255.29.18:8231#http://www.pr666.site:4040/udp/239.255.30.54:8231#http://summer-xa.icopylock.com:8888/udp/239.109.205.55:8376#http://summer-xa.icopylock.com:8888/udp/239.111.205.176:5140

各省组播-各省本地频道,#genre#
北京新闻,http://home4.kmo.ink:8888/rtp/239.3.1.159:8000#http://home4.kmo.ink:8888/rtp/228.1.1.189:8000#http://home4.kmo.ink:8888/rtp/239.2.1.233:8000#http://beifeng.site:4000/rtp/239.3.1.159:8000#http://beifeng.site:4000/rtp/228.1.1.189:8000#http://beifeng.site:4000/rtp/239.2.1.233:8000
北京影视,http://home4.kmo.ink:8888/rtp/239.3.1.158:8000#http://home4.kmo.ink:8888/rtp/228.1.1.190:8000#http://home4.kmo.ink:8888/rtp/239.2.1.228:8000#http://beifeng.site:4000/rtp/239.3.1.158:8000#http://beifeng.site:4000/rtp/228.1.1.190:8000#http://beifeng.site:4000/rtp/239.2.1.228:8000
北京财经,http://home4.kmo.ink:8888/rtp/239.3.1.116:8000#http://home4.kmo.ink:8888/rtp/228.1.1.197:8000#http://home4.kmo.ink:8888/rtp/239.2.1.116:8000#http://home4.kmo.ink:8888/rtp/239.2.1.229:8000#http://beifeng.site:4000/rtp/239.3.1.116:8000#http://beifeng.site:4000/rtp/228.1.1.197:8000#http://beifeng.site:4000/rtp/239.2.1.116:8000#http://beifeng.site:4000/rtp/239.2.1.229:8000
北京生活,http://home4.kmo.ink:8888/rtp/239.3.1.117:8000#http://home4.kmo.ink:8888/rtp/228.1.1.198:8000#http://home4.kmo.ink:8888/rtp/239.2.1.117:8000#http://home4.kmo.ink:8888/rtp/239.2.1.231:8000#http://beifeng.site:4000/rtp/239.3.1.117:8000#http://beifeng.site:4000/rtp/228.1.1.198:8000#http://beifeng.site:4000/rtp/239.2.1.117:8000#http://beifeng.site:4000/rtp/239.2.1.231:8000

中国教育一台 HD,http://office.gofaraway.top:888/udp/238.125.1.51:5140#http://office.gofaraway.top:888/udp/238.125.5.51:5140#http://office.gofaraway.top:888/udp/238.125.3.124:5140#http://www.pr666.site:4040/udp/239.255.30.45:8231#http://www.pr666.site:4040/udp/239.255.30.90:8231
中国教育-2,http://www.pr666.site:4040/udp/239.255.30.46:8231

朝阳,http://home4.kmo.ink:8888/rtp/228.1.1.140:8001#http://home4.kmo.ink:8888/rtp/239.2.1.163:8002#http://beifeng.site:4000/rtp/228.1.1.140:8001#http://beifeng.site:4000/rtp/239.2.1.163:8002
延庆,http://home4.kmo.ink:8888/rtp/228.1.1.219:8002#http://beifeng.site:4000/rtp/228.1.1.219:8002
房山,http://home4.kmo.ink:8888/rtp/228.1.1.139:8001#http://beifeng.site:4000/rtp/228.1.1.139:8001
安徽经济HD,http://321257.cn:8888/udp/238.1.79.44:4464
安徽影视HD,http://321257.cn:8888/udp/238.1.79.42:4448
安徽公共HD,http://321257.cn:8888/udp/238.1.79.43:4456
安徽体育HD,http://321257.cn:8888/udp/238.1.79.41:4440
安徽科教HD,http://321257.cn:8888/udp/238.1.79.40:4432
安徽人物HD,http://321257.cn:8888/udp/238.1.79.45:4472
安徽国际,http://321257.cn:8888/udp/238.1.78.61:6360
安徽导视,http://321257.cn:8888/udp/238.1.79.66:4664
海豚生活HD,http://321257.cn:8888/udp/238.1.79.50:4512
海豚少儿HD,http://321257.cn:8888/udp/238.1.79.32:4368
海豚健康HD,http://321257.cn:8888/udp/238.1.79.33:4376
海豚影视HD,http://321257.cn:8888/udp/238.1.79.34:4384
合肥新闻,http://321257.cn:8888/udp/238.1.78.111:6760
肥东新闻,http://321257.cn:8888/udp/238.1.78.183:7336
肥东经济,http://321257.cn:8888/udp/238.1.78.184:7344
长丰,http://321257.cn:8888/udp/238.1.78.182:7328
滁州新闻,http://321257.cn:8888/udp/238.1.78.132:6928
滁州公共,http://321257.cn:8888/udp/238.1.78.133:6936
滁州科教,http://321257.cn:8888/udp/238.1.78.134:6944
全椒综合,http://321257.cn:8888/udp/238.1.78.203:7496
来安新闻,http://321257.cn:8888/udp/238.1.78.204:7504
定远新闻,http://321257.cn:8888/udp/238.1.78.205:7512
凤阳新闻,http://321257.cn:8888/udp/238.1.78.207:7528
明光综合,http://321257.cn:8888/udp/238.1.78.208:7536
芜湖新闻,http://321257.cn:8888/udp/238.1.78.112:6768
芜湖公共,http://321257.cn:8888/udp/238.1.78.80:6512
芜湖生活,http://321257.cn:8888/udp/238.1.78.152:7088
芜湖教育,http://321257.cn:8888/udp/238.1.78.167:7208
湾沚新闻,http://321257.cn:8888/udp/238.1.78.187:7368
繁昌新闻,http://321257.cn:8888/udp/238.1.78.190:7392
无为新闻,http://321257.cn:8888/udp/238.1.78.188:7376
南陵新闻,http://321257.cn:8888/udp/238.1.78.189:7384
马鞍山新闻,http://321257.cn:8888/udp/238.1.79.15:4232
马鞍山公共,http://321257.cn:8888/udp/238.1.78.77:6488
安庆新闻,http://321257.cn:8888/udp/238.1.78.117:6808
安庆公共,http://321257.cn:8888/udp/238.1.78.118:6816
安庆教育,http://321257.cn:8888/udp/238.1.78.120:6832
潜山综合,http://321257.cn:8888/udp/238.1.78.192:7408
桐城综合,http://321257.cn:8888/udp/238.1.78.28:6152
太湖新闻,http://321257.cn:8888/udp/238.1.79.12:4208
黄山新闻,http://321257.cn:8888/udp/238.1.78.130:6912
黄山公共,http://321257.cn:8888/udp/238.1.78.131:6920
徽州新闻,http://321257.cn:8888/udp/238.1.78.138:6976
太平,http://321257.cn:8888/udp/238.1.78.199:7464
歙县综合,http://321257.cn:8888/udp/238.1.78.200:7472
休宁新闻,http://321257.cn:8888/udp/238.1.79.20:4272
祁门综合,http://321257.cn:8888/udp/238.1.79.14:4224
黟县新闻,http://321257.cn:8888/udp/238.1.78.149:7064
宣城综合,http://321257.cn:8888/udp/238.1.78.142:7008
宣城公共,http://321257.cn:8888/udp/238.1.78.143:7016
广德新闻,http://321257.cn:8888/udp/238.1.78.212:7568
广德生活,http://321257.cn:8888/udp/238.1.78.213:7576
郎溪新闻,http://321257.cn:8888/udp/238.1.78.214:7584
旌德新闻,http://321257.cn:8888/udp/238.1.78.215:7592
宁国新闻,http://321257.cn:8888/udp/238.1.78.216:7600
绩溪新闻,http://321257.cn:8888/udp/238.1.78.218:7616
池州新闻,http://321257.cn:8888/udp/238.1.78.147:7048
池州公共,http://321257.cn:8888/udp/238.1.78.148:7056
石台综合,http://321257.cn:8888/udp/238.1.78.221:7640
东至综合,http://321257.cn:8888/udp/238.1.79.13:4216
铜陵新闻,http://321257.cn:8888/udp/238.1.78.139:6984
铜陵公共,http://321257.cn:8888/udp/238.1.78.140:6992
铜陵科教,http://321257.cn:8888/udp/238.1.78.141:7000
义安新闻,http://321257.cn:8888/udp/238.1.78.211:7560
枞阳,http://321257.cn:8888/udp/238.1.78.210:7552
六安综合,http://321257.cn:8888/udp/238.1.78.144:7024
六安公共,http://321257.cn:8888/udp/238.1.78.145:7032
霍山综合,http://321257.cn:8888/udp/238.1.78.220:7632
霍邱新闻,http://321257.cn:8888/udp/238.1.78.119:6824
金寨综合,http://321257.cn:8888/udp/238.1.79.21:4280
淮南新闻,http://321257.cn:8888/udp/238.1.78.113:6776
淮南公共,http://321257.cn:8888/udp/238.1.78.114:6784
寿县新闻,http://321257.cn:8888/udp/238.1.78.146:7040
淮北新闻,http://321257.cn:8888/udp/238.1.78.135:6952
淮北公共,http://321257.cn:8888/udp/238.1.78.136:6960
淮北教育,http://321257.cn:8888/udp/238.1.78.137:6968
濉溪新闻,http://321257.cn:8888/udp/238.1.78.209:7544
宿州新闻,http://321257.cn:8888/udp/238.1.78.121:6840
宿州公共,http://321257.cn:8888/udp/238.1.78.122:6848
宿州科教,http://321257.cn:8888/udp/238.1.78.123:6856
萧县新闻,http://321257.cn:8888/udp/238.1.79.46:4480
泗县新闻,http://321257.cn:8888/udp/238.1.78.193:7416
蚌埠新闻,http://321257.cn:8888/udp/238.1.78.180:7312
蚌埠公共,http://321257.cn:8888/udp/238.1.78.181:7320
五河新闻,http://321257.cn:8888/udp/238.1.79.52:4528
固镇新闻,http://321257.cn:8888/udp/238.1.79.47:4488
阜阳新闻,http://321257.cn:8888/udp/238.1.78.124:6864
阜阳公共,http://321257.cn:8888/udp/238.1.78.125:6872
阜阳教育,http://321257.cn:8888/udp/238.1.78.126:6880
阜阳都市,http://321257.cn:8888/udp/238.1.78.127:6888
颍上新闻,http://321257.cn:8888/udp/238.1.78.194:7424
界首综合,http://321257.cn:8888/udp/238.1.78.195:7432
临泉新闻,http://321257.cn:8888/udp/238.1.78.29:6160
阜南新闻,http://321257.cn:8888/udp/238.1.79.11:4200
亳州综合,http://321257.cn:8888/udp/238.1.78.128:6896
亳州农村,http://321257.cn:8888/udp/238.1.78.129:6904
利辛新闻,http://321257.cn:8888/udp/238.1.78.196:7440
涡阳新闻,http://321257.cn:8888/udp/238.1.78.197:7448
蒙城新闻,http://321257.cn:8888/udp/238.1.79.19:4264
广西综艺,http://opdf.top:8088/udp/239.81.0.214:4056#http://opdf.top:8088/udp/239.81.0.3:4056
广西影视,http://opdf.top:8088/udp/239.81.0.250:4056#http://opdf.top:8088/udp/239.81.0.7:4056
广西新闻,http://opdf.top:8088/udp/239.81.0.248:4056#http://opdf.top:8088/udp/239.81.0.5:4056
广西公共,http://opdf.top:8088/udp/239.81.0.249:4056#http://opdf.top:8088/udp/239.81.0.6:4056
广西都市,http://opdf.top:8088/udp/239.81.0.247:4056#http://opdf.top:8088/udp/239.81.0.4:4056
广西国际,http://opdf.top:8088/udp/239.81.0.8:4056
广西乐思购,http://opdf.top:8088/udp/239.81.0.9:4056
广西移动电视,http://opdf.top:8088/udp/239.81.0.10:4056
广西科教,http://opdf.top:8088/udp/239.81.0.11:4056
南宁影视,http://opdf.top:8088/udp/239.81.0.128:4056
南宁新闻,http://opdf.top:8088/udp/239.81.0.241:4056#http://opdf.top:8088/udp/239.81.0.126:4056
南宁公共,http://opdf.top:8088/udp/239.81.0.129:4056
南宁都市,http://opdf.top:8088/udp/239.81.0.127:4056
柳州新闻,http://opdf.top:8088/udp/239.81.0.134:4056
北海新闻,http://opdf.top:8088/udp/239.81.0.136:4056
玉林新闻,http://opdf.top:8088/udp/239.81.0.138:4056
贺州新闻,http://opdf.top:8088/udp/239.81.0.137:4056
桂林新闻,http://opdf.top:8088/udp/239.81.0.135:4056
广西IPTV4,http://opdf.top:8088/udp/239.81.0.251:4056
广西IPTV5,http://opdf.top:8088/udp/239.81.0.205:4056
广西IPTV7,http://opdf.top:8088/udp/239.81.0.253:4056
广西IPTV8,http://opdf.top:8088/udp/239.81.0.208:4056
广西IPTV9,http://opdf.top:8088/udp/239.81.0.209:4056
广西IPTV影院,http://opdf.top:8088/udp/239.81.0.100:4056
广西IPTV12,http://opdf.top:8088/udp/239.81.0.124:4056
广西IPTV13,http://opdf.top:8088/udp/239.81.0.125:4056
山东教育卫视,http://opdf.top:8088/udp/239.81.0.93:4056#http://office.gofaraway.top:888/udp/238.125.0.156:5140#http://office.gofaraway.top:888/udp/238.125.4.156:5140
深圳高清,http://office.gofaraway.top:888/udp/238.125.1.2:5140#http://office.gofaraway.top:888/udp/238.125.5.2:5140
北京高清,http://office.gofaraway.top:888/udp/238.125.1.3:5140#http://office.gofaraway.top:888/udp/238.125.5.3:5140
湖南高清,http://office.gofaraway.top:888/udp/238.125.1.4:5140#http://office.gofaraway.top:888/udp/238.125.5.4:5140#http://office.gofaraway.top:888/udp/238.125.1.63:5140
东方高清,http://office.gofaraway.top:888/udp/238.125.1.5:5140#http://office.gofaraway.top:888/udp/238.125.5.5:5140
江苏高清,http://office.gofaraway.top:888/udp/238.125.1.6:5140#http://office.gofaraway.top:888/udp/238.125.5.6:5140
浙江高清,http://office.gofaraway.top:888/udp/238.125.1.7:5140#http://office.gofaraway.top:888/udp/238.125.5.7:5140
黑龙江高清,http://office.gofaraway.top:888/udp/238.125.1.8:5140#http://office.gofaraway.top:888/udp/238.125.5.8:5140
安徽高清,http://office.gofaraway.top:888/udp/238.125.1.9:5140#http://office.gofaraway.top:888/udp/238.125.5.9:5140
新疆教育电视台,http://office.gofaraway.top:888/udp/238.125.2.8:5140#http://office.gofaraway.top:888/udp/238.125.6.8:5140
霍城-2 HD(维语),http://office.gofaraway.top:888/udp/238.125.3.6:5140#http://office.gofaraway.top:888/udp/238.125.7.6:5140
霍城-1 HD,http://office.gofaraway.top:888/udp/238.125.3.7:5140#http://office.gofaraway.top:888/udp/238.125.7.7:5140
特克斯2,http://office.gofaraway.top:888/udp/238.125.3.9:5140#http://office.gofaraway.top:888/udp/238.125.7.198:5140
XJTV01,http://office.gofaraway.top:888/udp/238.125.0.12:5140#http://office.gofaraway.top:888/udp/238.125.4.12:5140
江苏,http://office.gofaraway.top:888/udp/238.125.0.17:5140#http://office.gofaraway.top:888/udp/238.125.4.17:5140
辽宁,http://office.gofaraway.top:888/udp/238.125.0.23:5140#http://office.gofaraway.top:888/udp/238.125.4.23:5140
西藏,http://office.gofaraway.top:888/udp/238.125.0.43:5140#http://office.gofaraway.top:888/udp/238.125.4.43:5140
湖北高清,http://office.gofaraway.top:888/udp/238.125.1.10:5140#http://office.gofaraway.top:888/udp/238.125.5.10:5140
山东高清,http://office.gofaraway.top:888/udp/238.125.1.11:5140#http://office.gofaraway.top:888/udp/238.125.5.11:5140
广东高清,http://office.gofaraway.top:888/udp/238.125.1.12:5140#http://office.gofaraway.top:888/udp/238.125.5.12:5140
天津高清,http://office.gofaraway.top:888/udp/238.125.1.13:5140#http://office.gofaraway.top:888/udp/238.125.5.13:5140
重庆高清,http://office.gofaraway.top:888/udp/238.125.1.14:5140#http://office.gofaraway.top:888/udp/238.125.5.14:5140
辽宁高清,http://office.gofaraway.top:888/udp/238.125.1.15:5140#http://office.gofaraway.top:888/udp/238.125.5.15:5140
8M-HD-上海纪实,http://office.gofaraway.top:888/udp/238.125.1.50:5140#http://office.gofaraway.top:888/udp/238.125.5.50:5140
8M-HD-第一财经,http://office.gofaraway.top:888/udp/238.125.1.59:5140#http://office.gofaraway.top:888/udp/238.125.5.59:5140
四川高清,http://office.gofaraway.top:888/udp/238.125.1.62:5140#http://office.gofaraway.top:888/udp/238.125.5.62:5140
河北高清,http://office.gofaraway.top:888/udp/238.125.1.64:5140#http://office.gofaraway.top:888/udp/238.125.5.64:5140
贵州高清,http://office.gofaraway.top:888/udp/238.125.1.65:5140#http://office.gofaraway.top:888/udp/238.125.5.65:5140
海南高清,http://office.gofaraway.top:888/udp/238.125.1.68:5140#http://office.gofaraway.top:888/udp/238.125.5.68:5140
特克斯1,http://office.gofaraway.top:888/udp/238.125.3.10:5140#http://office.gofaraway.top:888/udp/238.125.7.199:5140
博州TV-1 HD,http://office.gofaraway.top:888/udp/238.125.3.12:5140#http://office.gofaraway.top:888/udp/238.125.7.12:5140
博州TV-2 HD,http://office.gofaraway.top:888/udp/238.125.3.13:5140#http://office.gofaraway.top:888/udp/238.125.7.13:5140
博州TV-3 HD,http://office.gofaraway.top:888/udp/238.125.3.14:5140#http://office.gofaraway.top:888/udp/238.125.7.14:5140
阿拉山口,http://office.gofaraway.top:888/udp/238.125.3.16:5140#http://office.gofaraway.top:888/udp/238.125.7.16:5140
吐鲁番综合,http://office.gofaraway.top:888/udp/238.125.3.17:5140#http://office.gofaraway.top:888/udp/238.125.7.17:5140
吐鲁番-2（维语）,http://office.gofaraway.top:888/udp/238.125.3.18:5140#http://office.gofaraway.top:888/udp/238.125.7.18:5140
吐鲁番-3？,http://office.gofaraway.top:888/udp/238.125.3.19:5140#http://office.gofaraway.top:888/udp/238.125.7.19:5140
吐鲁番-2,http://office.gofaraway.top:888/udp/238.125.3.20:5140#http://office.gofaraway.top:888/udp/238.125.7.20:5140
高昌维语,http://office.gofaraway.top:888/udp/238.125.3.21:5140#http://office.gofaraway.top:888/udp/238.125.7.21:5140
高昌汉语,http://office.gofaraway.top:888/udp/238.125.3.22:5140
鄯善,http://office.gofaraway.top:888/udp/238.125.3.23:5140#http://office.gofaraway.top:888/udp/238.125.7.23:5140
鄯善维语,http://office.gofaraway.top:888/udp/238.125.3.24:5140#http://office.gofaraway.top:888/udp/238.125.7.24:5140
托克逊,http://office.gofaraway.top:888/udp/238.125.3.25:5140#http://office.gofaraway.top:888/udp/238.125.7.25:5140
托克逊维语,http://office.gofaraway.top:888/udp/238.125.3.26:5140#http://office.gofaraway.top:888/udp/238.125.7.26:5140
昌吉市 HD,http://office.gofaraway.top:888/udp/238.125.3.27:5140#http://office.gofaraway.top:888/udp/238.125.7.27:5140
吉木萨尔,http://office.gofaraway.top:888/udp/238.125.3.28:5140#http://office.gofaraway.top:888/udp/238.125.7.28:5140
塔城地区1,http://office.gofaraway.top:888/udp/238.125.3.29:5140#http://office.gofaraway.top:888/udp/238.125.7.29:5140
塔城地区2,http://office.gofaraway.top:888/udp/238.125.3.30:5140#http://office.gofaraway.top:888/udp/238.125.7.30:5140
塔城地区3,http://office.gofaraway.top:888/udp/238.125.3.31:5140#http://office.gofaraway.top:888/udp/238.125.7.31:5140
沙湾1,http://office.gofaraway.top:888/udp/238.125.3.32:5140
和田维语,http://office.gofaraway.top:888/udp/238.125.3.34:5140#http://office.gofaraway.top:888/udp/238.125.7.34:5140
和田汉语,http://office.gofaraway.top:888/udp/238.125.3.35:5140#http://office.gofaraway.top:888/udp/238.125.7.35:5140
策勒2维语,http://office.gofaraway.top:888/udp/238.125.3.36:5140#http://office.gofaraway.top:888/udp/238.125.7.36:5140
策勒1汉语,http://office.gofaraway.top:888/udp/238.125.3.37:5140#http://office.gofaraway.top:888/udp/238.125.7.37:5140
巴州01 HD,http://office.gofaraway.top:888/udp/238.125.3.38:5140#http://office.gofaraway.top:888/udp/238.125.7.38:5140
巴州02 HD,http://office.gofaraway.top:888/udp/238.125.3.39:5140#http://office.gofaraway.top:888/udp/238.125.7.39:5140
巴州03 HD,http://office.gofaraway.top:888/udp/238.125.3.40:5140#http://office.gofaraway.top:888/udp/238.125.7.40:5140
巴州04 HD,http://office.gofaraway.top:888/udp/238.125.3.43:5140#http://office.gofaraway.top:888/udp/238.125.7.43:5140
阿克陶-1,http://office.gofaraway.top:888/udp/238.125.3.45:5140#http://office.gofaraway.top:888/udp/238.125.7.45:5140
吉木乃汉语,http://office.gofaraway.top:888/udp/238.125.3.46:5140#http://office.gofaraway.top:888/udp/238.125.7.46:5140
吉木乃哈语,http://office.gofaraway.top:888/udp/238.125.3.48:5140#http://office.gofaraway.top:888/udp/238.125.7.48:5140
巴楚1,http://office.gofaraway.top:888/udp/238.125.3.49:5140#http://office.gofaraway.top:888/udp/238.125.7.49:5140
巴楚2,http://office.gofaraway.top:888/udp/238.125.3.50:5140
阜康-1,http://office.gofaraway.top:888/udp/238.125.3.51:5140
察布查尔-2,http://office.gofaraway.top:888/udp/238.125.3.52:5140
阿勒泰1 720,http://office.gofaraway.top:888/udp/238.125.3.54:5140#http://office.gofaraway.top:888/udp/238.125.7.54:5140
北屯-1,http://office.gofaraway.top:888/udp/238.125.3.55:5140
哈密1,http://office.gofaraway.top:888/udp/238.125.3.81:5140
哈密2（维语）,http://office.gofaraway.top:888/udp/238.125.3.82:5140
